"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Africa","AGO","Angola","Bengo","40+","40+","40+","Central"
"Africa","AGO","Angola","Benguela","11","11.72","12.54","Central"
"Africa","AGO","Angola","Bie","40+","40+","40+","Central"
"Africa","AGO","Angola","Cabinda","40+","40+","40+","Central"
"Africa","AGO","Angola","Cuando Cubango","40+","40+","40+","Central"
"Africa","AGO","Angola","Cuanza Norte","40+","40+","40+","Central"
"Africa","AGO","Angola","Cuanza Sul","40+","40+","40+","Central"
"Africa","AGO","Angola","Cunene","11.94","12.79","13.78","Central"
"Africa","AGO","Angola","Huambo","6.19","6.68","7.24","Central"
"Africa","AGO","Angola","Huila","6.94","7.33","7.78","Central"
"Africa","AGO","Angola","Luanda","28.95","32.48","36.99","Central"
"Africa","AGO","Angola","Lunda Norte","40+","40+","40+","Central"
"Africa","AGO","Angola","Lunda Sul","40+","40+","40+","Central"
"Africa","AGO","Angola","Malanje","40+","40+","40+","Central"
"Africa","AGO","Angola","Moxico","40+","40+","40+","Central"
"Africa","AGO","Angola","Namibe","8.61","9.22","9.92","Central"
"Africa","AGO","Angola","Uige","40+","40+","40+","Central"
"Africa","AGO","Angola","Zaire","40+","40+","40+","Central"
"Africa","BDI","Burundi","Bubanza","4.79","4.95","5.12","Central"
"Africa","BDI","Burundi","Bujumbura Mairie","3.72","3.83","3.96","Central"
"Africa","BDI","Burundi","Bujumbura Rural","3.74","3.86","3.98","Central"
"Africa","BDI","Burundi","Bururi","2.51","2.61","2.7","Central"
"Africa","BDI","Burundi","Cankuzo","40+","40+","40+","Central"
"Africa","BDI","Burundi","Cibitoke","6.56","6.83","7.13","Central"
"Africa","BDI","Burundi","Gitega","8.83","9.29","9.8","Central"
"Africa","BDI","Burundi","Karuzi","31.41","35.41","40+","Central"
"Africa","BDI","Burundi","Kayanza","6.45","6.71","7","Central"
"Africa","BDI","Burundi","Kirundo","25.75","28.38","31.6","Central"
"Africa","BDI","Burundi","Lake Tanganyika","6.51","6.78","7.07","Central"
"Africa","BDI","Burundi","Makamba","9.67","10.07","10.5","Central"
"Africa","BDI","Burundi","Muramvya","4.48","4.65","4.83","Central"
"Africa","BDI","Burundi","Muyinga","30.95","34.82","39.81","Central"
"Africa","BDI","Burundi","Mwaro","3.47","3.6","3.74","Central"
"Africa","BDI","Burundi","Ngozi","15.92","16.97","18.17","Central"
"Africa","BDI","Burundi","Rumonge","4.89","5.05","5.23","Central"
"Africa","BDI","Burundi","Rutana","15.97","17.03","18.24","Central"
"Africa","BDI","Burundi","Ruyigi","31.72","35.8","40+","Central"
"Africa","BEN","Benin","Alibori","40+","40+","40+","Central"
"Africa","BEN","Benin","Atakora","40+","40+","40+","Central"
"Africa","BEN","Benin","Atlantique","40+","40+","40+","Central"
"Africa","BEN","Benin","Borgou","40+","40+","40+","Central"
"Africa","BEN","Benin","Collines","40+","40+","40+","Central"
"Africa","BEN","Benin","Couffo","40+","40+","40+","Central"
"Africa","BEN","Benin","Donga","40+","40+","40+","Central"
"Africa","BEN","Benin","Littoral","34.52","40+","40+","Central"
"Africa","BEN","Benin","Mono","40+","40+","40+","Central"
"Africa","BEN","Benin","Oueme","40+","40+","40+","Central"
"Africa","BEN","Benin","Plateau","40+","40+","40+","Central"
"Africa","BEN","Benin","Zou","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Boucle du Mouhoun","31.17","34.85","39.51","Central"
"Africa","BFA","Burkina Faso","Cascades","19.32","20.8","22.53","Central"
"Africa","BFA","Burkina Faso","Centre","4.69","4.87","5.06","Central"
"Africa","BFA","Burkina Faso","Centre-Est","10.35","10.95","11.62","Central"
"Africa","BFA","Burkina Faso","Centre-Nord","18.19","19.5","21.01","Central"
"Africa","BFA","Burkina Faso","Centre-Ouest","24.31","26.7","29.61","Central"
"Africa","BFA","Burkina Faso","Centre-Sud","10.09","10.67","11.31","Central"
"Africa","BFA","Burkina Faso","Est","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Haut-Bassins","13.68","14.41","15.21","Central"
"Africa","BFA","Burkina Faso","Nord","11.16","11.67","12.22","Central"
"Africa","BFA","Burkina Faso","Plateau-Central","10.43","11.04","11.72","Central"
"Africa","BFA","Burkina Faso","Sahel","19.04","20.48","22.15","Central"
"Africa","BFA","Burkina Faso","Sud-Ouest","40+","40+","40+","Central"
"Africa","BWA","Botswana","Central","1.43","1.74","2.22","Central"
"Africa","BWA","Botswana","Chobe","1.5","1.75","2.08","Central"
"Africa","BWA","Botswana","Francistown","1.5","1.75","2.08","Central"
"Africa","BWA","Botswana","Gaborone","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Ghanzi","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Jwaneng","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Kgalagadi","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Kgatleng","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Kweneng","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Lobatse","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","North-East","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","North-West","1.64","1.76","1.91","Central"
"Africa","BWA","Botswana","Selibe Phikwe","1.43","1.74","2.22","Central"
"Africa","BWA","Botswana","South-East","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Southern","1.43","1.74","2.21","Central"
"Africa","BWA","Botswana","Sowa","1.63","1.76","1.91","Central"
"Africa","CAF","Central African Republic","Bamingui-Bangoran","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Bangui","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Basse-Kotto","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Haut-Mbomou","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Haute-Kotto","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Kemo","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Lobaye","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Mambere-Kadei","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Mbomou","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Nana-Gribizi","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Nana-Mambere","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Ombella M'Poko","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Ouaka","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Ouham","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Ouham Pende","28.87","33.24","39.18","Central"
"Africa","CAF","Central African Republic","Sangha-Mbaere","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Vakaga","27.26","31.13","36.28","Central"
"Africa","CIV","Côte d'Ivoire","Abidjan","33.84","39.6","40+","Central"
"Africa","CIV","Côte d'Ivoire","Bas-Sassandra","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Comoe","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Denguele","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Goh-Djiboua","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Lacs","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Lagunes","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Montagnes","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Sassandra-Marahoue","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Savanes","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Vallee du Bandama","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Woroba","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Yamoussoukro","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Zanzan","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Adamaoua","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Centre","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Est","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Extreme Nord","8.36","8.84","9.39","Central"
"Africa","CMR","Cameroon","Littoral","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Nord","26","29.38","33.78","Central"
"Africa","CMR","Cameroon","North West","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Ouest","38.27","40+","40+","Central"
"Africa","CMR","Cameroon","South West","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Sud","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Bas-Uele","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Equateur","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Haut-Katanga","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Haut-Lomami","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Haut-Uele","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Ituri","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kasai","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kasai Central","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kasai Oriental","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kinshasa","10.45","11.07","11.77","Central"
"Africa","COD","Democratic Republic of the Congo","Kongo Central","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kwango","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kwilu","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Lomami","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Lualaba","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Mai-Ndombe","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Maniema","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Mongala","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Nord-Kivu","13.79","14.56","15.42","Central"
"Africa","COD","Democratic Republic of the Congo","Nord-Ubangi","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Sankuru","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Sud-Kivu","7.34","7.66","8.01","Central"
"Africa","COD","Democratic Republic of the Congo","Sud-Ubangi","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Tanganyka","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Tshopo","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Tshuapa","40+","40+","40+","Central"
"Africa","COG","Congo","Bouenza","40+","40+","40+","Central"
"Africa","COG","Congo","Brazzaville","40+","40+","40+","Central"
"Africa","COG","Congo","Cuvette","40+","40+","40+","Central"
"Africa","COG","Congo","Cuvette-Ouest","40+","40+","40+","Central"
"Africa","COG","Congo","Kouilou","40+","40+","40+","Central"
"Africa","COG","Congo","Lekoumou","40+","40+","40+","Central"
"Africa","COG","Congo","Likouala","40+","40+","40+","Central"
"Africa","COG","Congo","Niari","40+","40+","40+","Central"
"Africa","COG","Congo","Plateaux","40+","40+","40+","Central"
"Africa","COG","Congo","Point-Noire","40+","40+","40+","Central"
"Africa","COG","Congo","Pool","40+","40+","40+","Central"
"Africa","COG","Congo","Sangha","40+","40+","40+","Central"
"Africa","COM","Comoros","Anjouan","13.4","16.51","21.51","Central"
"Africa","COM","Comoros","Moheli","13","16.04","20.94","Central"
"Africa","COM","Comoros","Ngazidja","18.34","22.2","28.1","Central"
"Africa","CPV","Cape Verde","Boa Vista","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Brava","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Maio","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Mosteiros","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Paul","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Porto Novo","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Praia","2.08","2.15","2.21","Central"
"Africa","CPV","Cape Verde","Ribeira Brava","2.01","2.08","2.16","Central"
"Africa","CPV","Cape Verde","Ribeira Grande","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Ribeira Grande de Santiago","2.01","2.08","2.16","Central"
"Africa","CPV","Cape Verde","Sal","2.02","2.09","2.17","Central"
"Africa","CPV","Cape Verde","Santa Catarina","2.03","2.1","2.18","Central"
"Africa","CPV","Cape Verde","Santa Catarina do Fogo","1.59","1.66","1.73","Central"
"Africa","CPV","Cape Verde","Santa Cruz","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Sao Domingos","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Sao Filipe","1.97","2.06","2.16","Central"
"Africa","CPV","Cape Verde","Sao Lourenco dos Orgaos","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Sao Miguel","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Sao Salvador do Mundo","1.32","1.58","1.97","Central"
"Africa","CPV","Cape Verde","Sao Vicente","1.97","2.06","2.17","Central"
"Africa","CPV","Cape Verde","Tarrafal","1.98","2.08","2.18","Central"
"Africa","CPV","Cape Verde","Tarrafal de Sao Nicolau","1.32","1.58","1.97","Central"
"Africa","DJI","Djibouti","Ali Sabieh","1.38","1.47","1.57","Central"
"Africa","DJI","Djibouti","Dikhil","1.45","1.51","1.57","Central"
"Africa","DJI","Djibouti","Djibouti","1.48","1.54","1.6","Central"
"Africa","DJI","Djibouti","Obock","1.48","1.54","1.6","Central"
"Africa","DJI","Djibouti","Tadjourah","1.35","1.46","1.59","Central"
"Africa","ERI","Eritrea","Anseba","2.06","2.19","2.33","Central"
"Africa","ERI","Eritrea","Archipelagos","2.74","2.89","3.06","Central"
"Africa","ERI","Eritrea","Debub","1.68","2.08","2.71","Central"
"Africa","ERI","Eritrea","Debubawi Keih Bahri","1.69","2.08","2.72","Central"
"Africa","ERI","Eritrea","Gash Barka","2.04","2.18","2.34","Central"
"Africa","ERI","Eritrea","Maekel","1.68","2.07","2.7","Central"
"Africa","ERI","Eritrea","Semenawi Keih Bahri","2.06","2.19","2.33","Central"
"Africa","ETH","Ethiopia","Addis Ababa","2.1","2.76","4.01","Central"
"Africa","ETH","Ethiopia","Afar","3.82","4.06","4.32","Central"
"Africa","ETH","Ethiopia","Amhara","3.76","4.02","4.33","Central"
"Africa","ETH","Ethiopia","Beneshangul Gumu","6.94","7.68","8.6","Central"
"Africa","ETH","Ethiopia","Dire Dawa","3.83","4.06","4.33","Central"
"Africa","ETH","Ethiopia","Gambela","8.59","9.41","10.42","Central"
"Africa","ETH","Ethiopia","Hareri","5.5","5.98","6.56","Central"
"Africa","ETH","Ethiopia","Oromia","5.5","5.99","6.56","Central"
"Africa","ETH","Ethiopia","SNNPR","5.77","6.28","6.88","Central"
"Africa","ETH","Ethiopia","Somali","5.73","6.23","6.82","Central"
"Africa","ETH","Ethiopia","Tigray","3.8","4.05","4.33","Central"
"Africa","GAB","Gabon","Estuaire","40+","40+","40+","Central"
"Africa","GAB","Gabon","Haut-Ogooue","40+","40+","40+","Central"
"Africa","GAB","Gabon","Moyen-Ogooue","40+","40+","40+","Central"
"Africa","GAB","Gabon","Ngounie","40+","40+","40+","Central"
"Africa","GAB","Gabon","Nyanga","40+","40+","40+","Central"
"Africa","GAB","Gabon","Ogooue-Ivindo","40+","40+","40+","Central"
"Africa","GAB","Gabon","Ogooue-Maritime","40+","40+","40+","Central"
"Africa","GAB","Gabon","Ogooue-lolo","40+","40+","40+","Central"
"Africa","GAB","Gabon","Woleu-Ntem","40+","40+","40+","Central"
"Africa","GHA","Ghana","Ashanti","11.22","11.74","12.31","Central"
"Africa","GHA","Ghana","Brong Ahafo","25.32","27.89","31.05","Central"
"Africa","GHA","Ghana","Central","25.46","28.07","31.27","Central"
"Africa","GHA","Ghana","Eastern","40+","40+","40+","Central"
"Africa","GHA","Ghana","Greater Accra","6.07","6.3","6.56","Central"
"Africa","GHA","Ghana","Northern","24.65","27.08","30.05","Central"
"Africa","GHA","Ghana","Upper East","6.2","6.44","6.71","Central"
"Africa","GHA","Ghana","Upper West","17.74","19.07","20.62","Central"
"Africa","GHA","Ghana","Volta","38.16","40+","40+","Central"
"Africa","GHA","Ghana","Western","40+","40+","40+","Central"
"Africa","GIN","Guinea","Boke","31.33","36.51","40+","Central"
"Africa","GIN","Guinea","Conakry","14.64","15.78","17.1","Central"
"Africa","GIN","Guinea","Faranah","40+","40+","40+","Central"
"Africa","GIN","Guinea","Kankan","40+","40+","40+","Central"
"Africa","GIN","Guinea","Kindia","40+","40+","40+","Central"
"Africa","GIN","Guinea","Labe","15.59","16.83","18.29","Central"
"Africa","GIN","Guinea","Mamou","34.7","40+","40+","Central"
"Africa","GIN","Guinea","Nzerekore","40+","40+","40+","Central"
"Africa","GMB","Gambia","Central River","6.6","7.08","7.64","Central"
"Africa","GMB","Gambia","Kanifing Municipal Council","4.97","5.36","5.82","Central"
"Africa","GMB","Gambia","Lower River","5.33","5.76","6.26","Central"
"Africa","GMB","Gambia","North Bank","5.01","5.4","5.87","Central"
"Africa","GMB","Gambia","Upper River","6.78","7.29","7.87","Central"
"Africa","GMB","Gambia","West Coast","4.64","4.98","5.38","Central"
"Africa","GNB","Guinea-Bissau","Bafata","9.24","9.84","10.51","Central"
"Africa","GNB","Guinea-Bissau","Biombo","8.66","9.22","9.87","Central"
"Africa","GNB","Guinea-Bissau","Bissau","7.88","8.48","9.18","Central"
"Africa","GNB","Guinea-Bissau","Bolama","10.02","10.72","11.53","Central"
"Africa","GNB","Guinea-Bissau","Cacheu","6.77","7.21","7.7","Central"
"Africa","GNB","Guinea-Bissau","Gabu","9.12","9.75","10.47","Central"
"Africa","GNB","Guinea-Bissau","Oio","8.28","8.94","9.72","Central"
"Africa","GNB","Guinea-Bissau","Quinara","10.37","11.12","11.99","Central"
"Africa","GNB","Guinea-Bissau","Tombali","10.62","11.37","12.23","Central"
"Africa","GNQ","Equatorial Guinea","Annobon","1.84","2.25","2.89","Central"
"Africa","GNQ","Equatorial Guinea","Bioko Norte","1.84","2.25","2.89","Central"
"Africa","GNQ","Equatorial Guinea","Bioko Sur","1.84","2.25","2.89","Central"
"Africa","GNQ","Equatorial Guinea","Centro Sur","40+","40+","40+","Central"
"Africa","GNQ","Equatorial Guinea","Kie-Ntem","40+","40+","40+","Central"
"Africa","GNQ","Equatorial Guinea","Litoral","40+","40+","40+","Central"
"Africa","GNQ","Equatorial Guinea","Wele-Nzas","40+","40+","40+","Central"
"Africa","KEN","Kenya","Baringo","5.31","5.63","5.99","Central"
"Africa","KEN","Kenya","Bomet","4.29","4.53","4.79","Central"
"Africa","KEN","Kenya","Bungoma","40+","40+","40+","Central"
"Africa","KEN","Kenya","Busia","40+","40+","40+","Central"
"Africa","KEN","Kenya","Elgeyo-Marakwet","4.21","4.44","4.69","Central"
"Africa","KEN","Kenya","Embu","4.41","4.66","4.94","Central"
"Africa","KEN","Kenya","Garissa","4.04","4.26","4.51","Central"
"Africa","KEN","Kenya","Homa Bay","40+","40+","40+","Central"
"Africa","KEN","Kenya","Isiolo","4.11","4.34","4.6","Central"
"Africa","KEN","Kenya","Kajiado","4.03","4.25","4.5","Central"
"Africa","KEN","Kenya","Kakamega","40+","40+","40+","Central"
"Africa","KEN","Kenya","Kericho","6.65","7.03","7.47","Central"
"Africa","KEN","Kenya","Kiambu","2.91","3.09","3.29","Central"
"Africa","KEN","Kenya","Kilifi","6.88","7.29","7.75","Central"
"Africa","KEN","Kenya","Kirinyaga","4.55","4.81","5.1","Central"
"Africa","KEN","Kenya","Kisii","9.94","10.57","11.29","Central"
"Africa","KEN","Kenya","Kisumu","40+","40+","40+","Central"
"Africa","KEN","Kenya","Kitui","4.2","4.42","4.67","Central"
"Africa","KEN","Kenya","Kwale","5.25","5.57","5.92","Central"
"Africa","KEN","Kenya","Laikipia","3.66","3.86","4.08","Central"
"Africa","KEN","Kenya","Lake Victoria","40+","40+","40+","Central"
"Africa","KEN","Kenya","Lamu","5.15","5.46","5.79","Central"
"Africa","KEN","Kenya","Machakos","4.18","4.4","4.65","Central"
"Africa","KEN","Kenya","Makueni","4.36","4.6","4.88","Central"
"Africa","KEN","Kenya","Mandera","4.04","4.26","4.51","Central"
"Africa","KEN","Kenya","Marsabit","4.37","4.61","4.89","Central"
"Africa","KEN","Kenya","Meru","5.56","5.82","6.12","Central"
"Africa","KEN","Kenya","Migori","17.01","18.76","20.92","Central"
"Africa","KEN","Kenya","Mombasa","4.29","4.53","4.79","Central"
"Africa","KEN","Kenya","Murang'a","4.41","4.66","4.94","Central"
"Africa","KEN","Kenya","Nairobi","1.74","2.16","2.86","Central"
"Africa","KEN","Kenya","Nakuru","3","3.15","3.3","Central"
"Africa","KEN","Kenya","Nandi","9.81","10.43","11.13","Central"
"Africa","KEN","Kenya","Narok","2.18","2.32","2.48","Central"
"Africa","KEN","Kenya","Nyamira","8.83","9.33","9.89","Central"
"Africa","KEN","Kenya","Nyandarua","1.74","2.17","2.86","Central"
"Africa","KEN","Kenya","Nyeri","3.98","4.2","4.44","Central"
"Africa","KEN","Kenya","Samburu","4.28","4.51","4.77","Central"
"Africa","KEN","Kenya","Siaya","40+","40+","40+","Central"
"Africa","KEN","Kenya","Taita Taveta","4.36","4.6","4.88","Central"
"Africa","KEN","Kenya","Tana River","4.46","4.72","5","Central"
"Africa","KEN","Kenya","Tharaka-Nithi","4.33","4.57","4.84","Central"
"Africa","KEN","Kenya","Trans Nzoia","9.95","10.58","11.31","Central"
"Africa","KEN","Kenya","Turkana","8.35","8.84","9.38","Central"
"Africa","KEN","Kenya","Uasin Gishu","5.94","6.25","6.59","Central"
"Africa","KEN","Kenya","Vihiga","40+","40+","40+","Central"
"Africa","KEN","Kenya","Wajir","3.71","3.91","4.14","Central"
"Africa","KEN","Kenya","West Pokot","16.83","18.55","20.66","Central"
"Africa","LBR","Liberia","Bomi","40+","40+","40+","Central"
"Africa","LBR","Liberia","Bong","40+","40+","40+","Central"
"Africa","LBR","Liberia","Gbapolu","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Bassa","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Cape Mount","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Gedeh","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Kru","40+","40+","40+","Central"
"Africa","LBR","Liberia","Lofa","40+","40+","40+","Central"
"Africa","LBR","Liberia","Margibi","40+","40+","40+","Central"
"Africa","LBR","Liberia","Maryland","40+","40+","40+","Central"
"Africa","LBR","Liberia","Montserrado","40+","40+","40+","Central"
"Africa","LBR","Liberia","Nimba","40+","40+","40+","Central"
"Africa","LBR","Liberia","River Cess","40+","40+","40+","Central"
"Africa","LBR","Liberia","River Gee","40+","40+","40+","Central"
"Africa","LBR","Liberia","Sinoe","40+","40+","40+","Central"
"Africa","MDG","Madagascar","Alaotra Mangoro","4.52","4.76","5.02","Central"
"Africa","MDG","Madagascar","Amoron I Mania","3.8","4.01","4.23","Central"
"Africa","MDG","Madagascar","Analamanga","3.85","4.05","4.26","Central"
"Africa","MDG","Madagascar","Analanjirofo","5.28","5.54","5.83","Central"
"Africa","MDG","Madagascar","Androy","4.42","4.65","4.9","Central"
"Africa","MDG","Madagascar","Anosy","5.17","5.42","5.69","Central"
"Africa","MDG","Madagascar","Atsimo Andrefana","7.52","7.91","8.34","Central"
"Africa","MDG","Madagascar","Atsimo Atsinanana","7.63","7.99","8.4","Central"
"Africa","MDG","Madagascar","Atsinanana","5.44","5.71","6.02","Central"
"Africa","MDG","Madagascar","Betsiboka","4.7","4.91","5.13","Central"
"Africa","MDG","Madagascar","Boeny","5.06","5.29","5.56","Central"
"Africa","MDG","Madagascar","Bongolava","4.62","4.82","5.04","Central"
"Africa","MDG","Madagascar","Diana","3.97","4.18","4.41","Central"
"Africa","MDG","Madagascar","Haute Matsiatra","3.98","4.19","4.42","Central"
"Africa","MDG","Madagascar","Ihorombe","5.15","5.4","5.67","Central"
"Africa","MDG","Madagascar","Itasy","3.9","4.1","4.32","Central"
"Africa","MDG","Madagascar","Melaky","5.64","5.87","6.12","Central"
"Africa","MDG","Madagascar","Menabe","5.12","5.36","5.63","Central"
"Africa","MDG","Madagascar","Sava","5.11","5.36","5.62","Central"
"Africa","MDG","Madagascar","Sofia","5.17","5.42","5.69","Central"
"Africa","MDG","Madagascar","Vakinankaratra","3.13","3.27","3.43","Central"
"Africa","MDG","Madagascar","Vatovavy Fitovinany","5.8","6.04","6.31","Central"
"Africa","MLI","Mali","Bamako","4.45","4.71","5.01","Central"
"Africa","MLI","Mali","Gao","8.66","9.18","9.77","Central"
"Africa","MLI","Mali","Kayes","14.53","15.59","16.82","Central"
"Africa","MLI","Mali","Kidal","6.65","6.97","7.33","Central"
"Africa","MLI","Mali","Koulikoro","6.8","7.12","7.47","Central"
"Africa","MLI","Mali","Mopti","8.88","9.43","10.04","Central"
"Africa","MLI","Mali","Segou","8.88","9.43","10.05","Central"
"Africa","MLI","Mali","Sikasso","40+","40+","40+","Central"
"Africa","MLI","Mali","Tombouctou","6.74","7.05","7.39","Central"
"Africa","MOZ","Mozambique","Cabo Delgado","40+","40+","40+","Central"
"Africa","MOZ","Mozambique","Gaza","4.83","4.99","5.16","Central"
"Africa","MOZ","Mozambique","Inhambane","21.44","23.23","25.34","Central"
"Africa","MOZ","Mozambique","Lake Malawi","22.22","24.15","26.45","Central"
"Africa","MOZ","Mozambique","Manica","26.31","29.06","32.45","Central"
"Africa","MOZ","Mozambique","Maputo","3.03","3.15","3.27","Central"
"Africa","MOZ","Mozambique","Nampula","40+","40+","40+","Central"
"Africa","MOZ","Mozambique","Niassa","40+","40+","40+","Central"
"Africa","MOZ","Mozambique","Sofala","17.79","19.11","20.64","Central"
"Africa","MOZ","Mozambique","Tete","9.09","9.44","9.82","Central"
"Africa","MOZ","Mozambique","Zambezia","40+","40+","40+","Central"
"Africa","MRT","Mauritania","Adrar","2.1","2.76","4.03","Central"
"Africa","MRT","Mauritania","Assaba","21.52","24.8","29.24","Central"
"Africa","MRT","Mauritania","Brakna","9.57","10.26","11.06","Central"
"Africa","MRT","Mauritania","Dakhlet-Nouadhibou","2.1","2.76","4.03","Central"
"Africa","MRT","Mauritania","Gorgol","11.28","12.17","13.23","Central"
"Africa","MRT","Mauritania","Guidimakha","11.42","12.34","13.42","Central"
"Africa","MRT","Mauritania","Hodh Ech Chargi","9.68","10.39","11.21","Central"
"Africa","MRT","Mauritania","Hodh El Gharbi","8.8","9.55","10.45","Central"
"Africa","MRT","Mauritania","Inchiri","2.1","2.76","4.03","Central"
"Africa","MRT","Mauritania","Nouakchott","23.96","26.98","30.86","Central"
"Africa","MRT","Mauritania","Tagant","9.25","9.89","10.63","Central"
"Africa","MRT","Mauritania","Tiris-Zemmour","2.1","2.76","4.03","Central"
"Africa","MRT","Mauritania","Trarza","5.72","6.21","6.78","Central"
"Africa","MWI","Malawi","Central Region","9.34","9.7","10.11","Central"
"Africa","MWI","Malawi","Lake Malawi","10.55","11.02","11.53","Central"
"Africa","MWI","Malawi","Northern Region","8.09","8.48","8.9","Central"
"Africa","MWI","Malawi","Southern Region","13.17","13.88","14.67","Central"
"Africa","NAM","Namibia","!Karas","1.3","1.55","1.92","Central"
"Africa","NAM","Namibia","Erongo","1.3","1.55","1.92","Central"
"Africa","NAM","Namibia","Hardap","1.3","1.55","1.92","Central"
"Africa","NAM","Namibia","Kavango","3.6","3.74","3.89","Central"
"Africa","NAM","Namibia","Khomas","1.3","1.55","1.92","Central"
