"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Asia","IDN","Indonesia","Sumatera Barat",NA,NA,NA,"Optimistic"
"Asia","IDN","Indonesia","Sumatera Selatan",NA,NA,NA,"Optimistic"
"Asia","IDN","Indonesia","Sumatera Utara",NA,NA,NA,"Optimistic"
"Asia","IDN","Indonesia","Yogyakarta",NA,NA,NA,"Optimistic"
"Asia","IND","India","Andaman and Nicobar",NA,NA,NA,"Optimistic"
"Asia","IND","India","Andhra Pradesh",NA,NA,NA,"Optimistic"
"Asia","IND","India","Arunachal Pradesh",NA,NA,NA,"Optimistic"
"Asia","IND","India","Assam",NA,NA,NA,"Optimistic"
"Asia","IND","India","Bihar",NA,NA,NA,"Optimistic"
"Asia","IND","India","Chandigarh",NA,NA,NA,"Optimistic"
"Asia","IND","India","Chhattisgarh",NA,NA,NA,"Optimistic"
"Asia","IND","India","Dadra and Nagar Haveli",NA,NA,NA,"Optimistic"
"Asia","IND","India","Daman and Diu",NA,NA,NA,"Optimistic"
"Asia","IND","India","Delhi",NA,NA,NA,"Optimistic"
"Asia","IND","India","Goa",NA,NA,NA,"Optimistic"
"Asia","IND","India","Gujarat",NA,NA,NA,"Optimistic"
"Asia","IND","India","Haryana",NA,NA,NA,"Optimistic"
"Asia","IND","India","Himachal Pradesh",NA,NA,NA,"Optimistic"
"Asia","IND","India","Jammu and Kashmir",NA,NA,NA,"Optimistic"
"Asia","IND","India","Jharkhand",NA,NA,NA,"Optimistic"
"Asia","IND","India","Karnataka",NA,NA,NA,"Optimistic"
"Asia","IND","India","Kerala",NA,NA,NA,"Optimistic"
"Asia","IND","India","Lakshadweep",NA,NA,NA,"Optimistic"
"Asia","IND","India","Madhya Pradesh",NA,NA,NA,"Optimistic"
"Asia","IND","India","Maharashtra",NA,NA,NA,"Optimistic"
"Asia","IND","India","Manipur",NA,NA,NA,"Optimistic"
"Asia","IND","India","Meghalaya",NA,NA,NA,"Optimistic"
"Asia","IND","India","Mizoram",NA,NA,NA,"Optimistic"
"Asia","IND","India","Nagaland",NA,NA,NA,"Optimistic"
"Asia","IND","India","Odisha",NA,NA,NA,"Optimistic"
"Asia","IND","India","Puducherry",NA,NA,NA,"Optimistic"
"Asia","IND","India","Punjab",NA,NA,NA,"Optimistic"
"Asia","IND","India","Rajasthan",NA,NA,NA,"Optimistic"
"Asia","IND","India","Sikkim",NA,NA,NA,"Optimistic"
"Asia","IND","India","Tamil Nadu",NA,NA,NA,"Optimistic"
"Asia","IND","India","Telangana",NA,NA,NA,"Optimistic"
"Asia","IND","India","Tripura",NA,NA,NA,"Optimistic"
"Asia","IND","India","Uttar Pradesh",NA,NA,NA,"Optimistic"
"Asia","IND","India","Uttarakhand",NA,NA,NA,"Optimistic"
"Asia","IND","India","West Bengal",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Alborz",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Ardebil",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Azarbayejan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Bushehr",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Chaharmahal and Bakhtiari",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Fars",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Gilan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Golestan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Hamedan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Hormozgan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Ilam",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Isfahan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Kerman",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Kermanshah",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Khuzestan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Kohgiluyeh and Boyer-Ahmad",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Kordestan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Lorestan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Markazi",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Mazandaran",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","North Khorasan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Qazvin",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Qom",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Razavi Khorasan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Semnan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Sistan and Baluchestan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","South Khorasan",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Tehran",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Yazd",NA,NA,NA,"Optimistic"
"Asia","IRN","Iran","Zanjan",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Anbar",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Babil",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Baghdad",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Basrah",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Dahuk",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Diyala",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Erbil",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Kerbala",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Kirkuk",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Missan",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Muthanna",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Najaf",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Ninewa",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Qadissiya",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Salah al-Din",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Sulaymaniyah",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Thi-Qar",NA,NA,NA,"Optimistic"
"Asia","IRQ","Iraq","Wassit",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Batken",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Biskek",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Chuy",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Jalal-Abad",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Naryn",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Osh",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Osh City",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Talas",NA,NA,NA,"Optimistic"
"Asia","KGZ","Kyrgyzstan","Ysyk-Kol",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Banteay Meanchey",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Battambang",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kampong Cham",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kampong Chhnang",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kampong Speu",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kampong Thom",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kampot",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kandal",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kep",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Koh Kong",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Kratie",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Mondul Kiri",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Oddar Meanchey",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Pailin",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Phnom Penh",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Preah Sihanouk",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Preah Vihear",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Prey Veng",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Pursat",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Ratanak Kiri",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Siemreap",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Stung Treng",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Svay Rieng",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Takeo",NA,NA,NA,"Optimistic"
"Asia","KHM","Cambodia","Tboung Khmum",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Busan",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Chungcheongbuk-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Chungcheongnam-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Daegu",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Daejeon",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Gangwon-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Gwangju",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Gyeonggi-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Gyeongsangbuk-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Gyeongsangnam-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Incheon",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Jeju",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Jeollabuk-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Jeollanam-do",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Sejong",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Seoul",NA,NA,NA,"Optimistic"
"Asia","KOR","South Korea","Ulsan",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Attapeu",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Bokeo",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Bolikhamxai",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Champasack",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Houaphan",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Khammouan",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Louangnamtha",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Louangphabang",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Oudomxai",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Phongsaly",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Salavan",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Savannakhet",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Sekong",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Vientiane",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Vientiane Capital",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Xaignabouly",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Xaisomboon",NA,NA,NA,"Optimistic"
"Asia","LAO","Laos","Xiengkhouang",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","Central",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","Eastern",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","North Central",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","North Western",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","Northern",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","Sabaragamuwa",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","Southern",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","Uva",NA,NA,NA,"Optimistic"
"Asia","LKA","Sri Lanka","Western",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Ayeyarwady",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Bago East",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Bago West",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Chin",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Kachin",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Kayah",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Kayin",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Magway",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Mandalay",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Mon",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Naypyitaw",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Rakhine",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Sagaing",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Shan (East)",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Shan (North)",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Shan (South)",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Tanintharyi",NA,NA,NA,"Optimistic"
"Asia","MMR","Myanmar","Yangon",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Johor",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Kedah",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Kelantan",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Kuala Lumpur",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Labuan",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Melaka",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Negeri Sembilan",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Pahang",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Perak",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Perlis",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Pulau Pinang",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Putrajaya",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Sabah",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Sarawak",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Selangor",NA,NA,NA,"Optimistic"
"Asia","MYS","Malaysia","Trengganu",NA,NA,NA,"Optimistic"
"Asia","NPL","Nepal","Central",NA,NA,NA,"Optimistic"
"Asia","NPL","Nepal","Eastern",NA,NA,NA,"Optimistic"
"Asia","NPL","Nepal","Far Western",NA,NA,NA,"Optimistic"
"Asia","NPL","Nepal","Mid Western",NA,NA,NA,"Optimistic"
"Asia","NPL","Nepal","Western",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Ad Dakhliyah",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Al Batinah North",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Al Batinah South",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Al Buraymi",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Al Dhahira",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Al Wusta",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Ash Sharqiyah North",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Ash Sharqiyah South",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Dhofar",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Musandam",NA,NA,NA,"Optimistic"
"Asia","OMN","Oman","Muscat",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Azad Kashmir",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Balochistan",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Fata",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Federal Capital Territory",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Gilgit Baltistan",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Khyber Pakhtunkhwa",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Punjab",NA,NA,NA,"Optimistic"
"Asia","PAK","Pakistan","Sindh",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Abra",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Agusan del Norte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Agusan del Sur",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Aklan",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Albay",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Antique",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Apayao",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Aurora",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Basilan",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Bataan",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Batanes",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Batangas",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Benguet",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Biliran",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Bohol",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Bukidnon",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Bulacan",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Cagayan",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Camarines Norte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Camarines Sur",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Camiguin",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Capiz",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Catanduanes",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Cavite",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Cebu",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Compostela Valley",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Davao Oriental",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Davao del Norte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Davao del Sur",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Dinagat Islands",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Eastern Samar",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Guimaras",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Ifugao",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Ilocos Norte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Ilocos Sur",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Iloilo",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Isabela",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Kalinga",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","La Union",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Laguna",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Lanao del Norte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Lanao del Sur",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Leyte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Maguindanao",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Marinduque",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Masbate",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Metropolitan Manila",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Misamis Occidental",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Misamis Oriental",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Mountain Province",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Negros Occidental",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Negros Oriental",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","North Cotabato",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Northern Samar",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Nueva Ecija",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Nueva Vizcaya",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Occidental Mindoro",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Oriental Mindoro",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Palawan",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Pampanga",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Pangasinan",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Quezon",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Quirino",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Rizal",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Romblon",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Samar",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Sarangani",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Siquijor",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Sorsogon",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","South Cotabato",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Southern Leyte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Sultan Kudarat",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Sulu",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Surigao del Norte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Surigao del Sur",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Tarlac",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Tawi-Tawi",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Zambales",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Zamboanga Sibugay",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Zamboanga del Norte",NA,NA,NA,"Optimistic"
"Asia","PHL","Philippines","Zamboanga del Sur",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Chagang-do",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Hamgyong-bukto",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Hamgyong-namdo",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Hwanghae-bukto",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Hwanghae-namdo",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Kaesong-si",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Kangwon-do",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","P'yongan-bukto",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","P'yongan-namdo",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","P'yongyang-si",NA,NA,NA,"Optimistic"
"Asia","PRK","North Korea","Yanggang-do",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Al Bahah",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Al Hudud ash Shamaliyah",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Al Jawf",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Al Madinah",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Al Quassim",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Ar Riyad",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Ash Sharqiyah",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Ha'il",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Jizan",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Makkah",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Najran",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","Tabuk",NA,NA,NA,"Optimistic"
"Asia","SAU","Saudi Arabia","`Asir",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Al Qunaytirah",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Aleppo",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","As Suweida",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","City Damascus",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Damascus",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Dara",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Dayr Az Zor",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Hama",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Hassakeh",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Homs",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Idleb",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Lattakia",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Raqqa",NA,NA,NA,"Optimistic"
"Asia","SYR","Syria","Tartous",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Amnat Charoen",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Ang Thong",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Bangkok Metropolis",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Bueng Kan",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Buri Ram",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chachoengsao",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chai Nat",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chaiyaphum",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chanthaburi",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chiang Mai",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chiang Rai",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chon Buri",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Chumphon",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Kalasin",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Kamphaeng Phet",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Kanchanaburi",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Khon Kaen",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Krabi",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Lampang",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Lamphun",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Loei",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Lop Buri",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Mae Hong Son",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Maha Sarakham",NA,NA,NA,"Optimistic"
"Asia","THA","Thailand","Mukdahan",NA,NA,NA,"Optimistic"
