"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Africa","AGO","Angola","Bengo","40+","40+","40+","Central"
"Africa","AGO","Angola","Benguela","11.39","11.92","12.49","Central"
"Africa","AGO","Angola","Bie","40+","40+","40+","Central"
"Africa","AGO","Angola","Cabinda","40+","40+","40+","Central"
"Africa","AGO","Angola","Cuando Cubango","40+","40+","40+","Central"
"Africa","AGO","Angola","Cuanza Norte","40+","40+","40+","Central"
"Africa","AGO","Angola","Cuanza Sul","40+","40+","40+","Central"
"Africa","AGO","Angola","Cunene","7.9","8.18","8.48","Central"
"Africa","AGO","Angola","Huambo","8.25","8.56","8.9","Central"
"Africa","AGO","Angola","Huila","5.29","5.45","5.62","Central"
"Africa","AGO","Angola","Luanda","20.3","21.52","22.9","Central"
"Africa","AGO","Angola","Lunda Norte","40+","40+","40+","Central"
"Africa","AGO","Angola","Lunda Sul","24.78","26.57","28.64","Central"
"Africa","AGO","Angola","Malanje","40+","40+","40+","Central"
"Africa","AGO","Angola","Moxico","40+","40+","40+","Central"
"Africa","AGO","Angola","Namibe","3.94","4.05","4.17","Central"
"Africa","AGO","Angola","Uige","40+","40+","40+","Central"
"Africa","AGO","Angola","Zaire","40+","40+","40+","Central"
"Africa","BDI","Burundi","Bubanza","9.43","9.66","9.91","Central"
"Africa","BDI","Burundi","Bujumbura Mairie","6.14","6.27","6.39","Central"
"Africa","BDI","Burundi","Bujumbura Rural","6.84","6.99","7.15","Central"
"Africa","BDI","Burundi","Bururi","3.26","3.32","3.39","Central"
"Africa","BDI","Burundi","Cankuzo","40+","40+","40+","Central"
"Africa","BDI","Burundi","Cibitoke","21.6","22.67","23.84","Central"
"Africa","BDI","Burundi","Gitega","33.25","35.76","38.68","Central"
"Africa","BDI","Burundi","Karuzi","40+","40+","40+","Central"
"Africa","BDI","Burundi","Kayanza","25.02","26.44","28.04","Central"
"Africa","BDI","Burundi","Kirundo","40+","40+","40+","Central"
"Africa","BDI","Burundi","Makamba","16.25","16.88","17.57","Central"
"Africa","BDI","Burundi","Muramvya","10.75","11.05","11.37","Central"
"Africa","BDI","Burundi","Muyinga","40+","40+","40+","Central"
"Africa","BDI","Burundi","Mwaro","5.69","5.81","5.92","Central"
"Africa","BDI","Burundi","Ngozi","40+","40+","40+","Central"
"Africa","BDI","Burundi","Rumonge","9.66","9.94","10.23","Central"
"Africa","BDI","Burundi","Rutana","27.24","28.93","30.85","Central"
"Africa","BDI","Burundi","Ruyigi","40+","40+","40+","Central"
"Africa","BEN","Benin","Alibori","39.34","40+","40+","Central"
"Africa","BEN","Benin","Atakora","40+","40+","40+","Central"
"Africa","BEN","Benin","Atlantique","40+","40+","40+","Central"
"Africa","BEN","Benin","Borgou","40+","40+","40+","Central"
"Africa","BEN","Benin","Collines","40+","40+","40+","Central"
"Africa","BEN","Benin","Couffo","40+","40+","40+","Central"
"Africa","BEN","Benin","Donga","40+","40+","40+","Central"
"Africa","BEN","Benin","Littoral","18.98","19.85","20.8","Central"
"Africa","BEN","Benin","Mono","40+","40+","40+","Central"
"Africa","BEN","Benin","Oueme","27.69","29.49","31.53","Central"
"Africa","BEN","Benin","Plateau","40+","40+","40+","Central"
"Africa","BEN","Benin","Zou","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Boucle du Mouhoun","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Cascades","38.23","40+","40+","Central"
"Africa","BFA","Burkina Faso","Centre","17.49","18.18","18.92","Central"
"Africa","BFA","Burkina Faso","Centre-Est","30.84","32.97","35.41","Central"
"Africa","BFA","Burkina Faso","Centre-Nord","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Centre-Ouest","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Centre-Sud","25.58","27.04","28.68","Central"
"Africa","BFA","Burkina Faso","Est","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Haut-Bassins","24.38","25.72","27.21","Central"
"Africa","BFA","Burkina Faso","Nord","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Plateau-Central","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Sahel","40+","40+","40+","Central"
"Africa","BFA","Burkina Faso","Sud-Ouest","40+","40+","40+","Central"
"Africa","BWA","Botswana","Central","1.43","1.54","1.67","Central"
"Africa","BWA","Botswana","Chobe","1.47","1.58","1.72","Central"
"Africa","BWA","Botswana","Ghanzi","1.49","1.6","1.72","Central"
"Africa","BWA","Botswana","Kgatleng","1.45","1.57","1.71","Central"
"Africa","BWA","Botswana","Kweneng","1.46","1.58","1.72","Central"
"Africa","BWA","Botswana","North-East","1.44","1.56","1.7","Central"
"Africa","BWA","Botswana","North-West","1.46","1.57","1.7","Central"
"Africa","CAF","Central African Republic","Bamingui-Bangoran","15.76","16.44","17.17","Central"
"Africa","CAF","Central African Republic","Bangui","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Basse-Kotto","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Haut-Mbomou","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Haute-Kotto","32.14","34.64","37.57","Central"
"Africa","CAF","Central African Republic","Kemo","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Lobaye","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Mambere-Kadei","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Mbomou","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Nana-Gribizi","24.36","25.84","27.51","Central"
"Africa","CAF","Central African Republic","Nana-Mambere","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Ombella M'Poko","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Ouaka","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Ouham","23.1","24.43","25.93","Central"
"Africa","CAF","Central African Republic","Ouham Pende","26.86","28.64","30.67","Central"
"Africa","CAF","Central African Republic","Sangha-Mbaere","40+","40+","40+","Central"
"Africa","CAF","Central African Republic","Vakaga","14.41","15","15.64","Central"
"Africa","CIV","Côte d'Ivoire","Abidjan","9.62","9.93","10.26","Central"
"Africa","CIV","Côte d'Ivoire","Bas-Sassandra","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Comoe","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Denguele","16.69","17.44","18.27","Central"
"Africa","CIV","Côte d'Ivoire","Goh-Djiboua","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Lacs","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Lagunes","26.25","27.94","29.86","Central"
"Africa","CIV","Côte d'Ivoire","Montagnes","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Sassandra-Marahoue","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Savanes","21.67","22.85","24.16","Central"
"Africa","CIV","Côte d'Ivoire","Vallee du Bandama","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Woroba","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Yamoussoukro","40+","40+","40+","Central"
"Africa","CIV","Côte d'Ivoire","Zanzan","23.28","24.7","26.31","Central"
"Africa","CMR","Cameroon","Adamaoua","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Centre","18.38","19.22","20.14","Central"
"Africa","CMR","Cameroon","Est","40+","40+","40+","Central"
"Africa","CMR","Cameroon","Extreme Nord","13.2","13.66","14.16","Central"
"Africa","CMR","Cameroon","Littoral","9.49","9.77","10.06","Central"
"Africa","CMR","Cameroon","Nord","20.07","21.05","22.12","Central"
"Africa","CMR","Cameroon","North West","8.76","9","9.26","Central"
"Africa","CMR","Cameroon","Ouest","8.19","8.39","8.61","Central"
"Africa","CMR","Cameroon","South West","11.85","12.2","12.57","Central"
"Africa","CMR","Cameroon","Sud","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Bas-Uele","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Equateur","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Haut-Katanga","26.16","27.73","29.49","Central"
"Africa","COD","Democratic Republic of the Congo","Haut-Lomami","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Haut-Uele","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Ituri","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kasai","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kasai Central","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kasai Oriental","19.86","20.77","21.78","Central"
"Africa","COD","Democratic Republic of the Congo","Kinshasa","7.38","7.52","7.67","Central"
"Africa","COD","Democratic Republic of the Congo","Kongo Central","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kwango","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Kwilu","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Lomami","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Lualaba","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Mai-Ndombe","39.45","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Maniema","30.26","32.31","34.66","Central"
"Africa","COD","Democratic Republic of the Congo","Mongala","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Nord-Kivu","5.53","5.63","5.73","Central"
"Africa","COD","Democratic Republic of the Congo","Nord-Ubangi","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Sankuru","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Sud-Kivu","7.31","7.46","7.62","Central"
"Africa","COD","Democratic Republic of the Congo","Sud-Ubangi","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Tanganyka","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Tshopo","40+","40+","40+","Central"
"Africa","COD","Democratic Republic of the Congo","Tshuapa","40+","40+","40+","Central"
"Africa","COG","Congo","Bouenza","20.9","22.38","24.08","Central"
"Africa","COG","Congo","Brazzaville","11.38","12.05","12.8","Central"
"Africa","COG","Congo","Cuvette","40+","40+","40+","Central"
"Africa","COG","Congo","Cuvette-Ouest","40+","40+","40+","Central"
"Africa","COG","Congo","Kouilou","24.56","26.41","28.55","Central"
"Africa","COG","Congo","Lekoumou","29.51","32.23","35.51","Central"
"Africa","COG","Congo","Likouala","40+","40+","40+","Central"
"Africa","COG","Congo","Niari","37.48","40+","40+","Central"
"Africa","COG","Congo","Plateaux","21.56","23.2","25.1","Central"
"Africa","COG","Congo","Point-Noire","13.38","14.06","14.82","Central"
"Africa","COG","Congo","Pool","19.5","20.8","22.29","Central"
"Africa","COG","Congo","Sangha","40+","40+","40+","Central"
"Africa","COM","Comoros","Anjouan","3.87","4.42","5.16","Central"
"Africa","COM","Comoros","Moheli","3.68","4.18","4.83","Central"
"Africa","COM","Comoros","Ngazidja","3.86","4.41","5.15","Central"
"Africa","DJI","Djibouti","Ali Sabieh","1.76","1.79","1.82","Central"
"Africa","DJI","Djibouti","Dikhil","1.52","1.55","1.59","Central"
"Africa","DJI","Djibouti","Djibouti","1.21","1.29","1.38","Central"
"Africa","DJI","Djibouti","Obock","40+","40+","40+","Central"
"Africa","DJI","Djibouti","Tadjourah","40+","40+","40+","Central"
"Africa","ERI","Eritrea","Anseba","1.98","2.1","2.25","Central"
"Africa","ERI","Eritrea","Archipelagos","2.06","2.17","2.3","Central"
"Africa","ERI","Eritrea","Debub","1.93","2.04","2.16","Central"
"Africa","ERI","Eritrea","Debubawi Keih Bahri","2.21","2.3","2.39","Central"
"Africa","ERI","Eritrea","Gash Barka","2.13","2.24","2.35","Central"
"Africa","ERI","Eritrea","Maekel","1.88","2.02","2.19","Central"
"Africa","ERI","Eritrea","Semenawi Keih Bahri","1.9","2","2.12","Central"
"Africa","ETH","Ethiopia","Addis Ababa","1.85","2.04","2.26","Central"
"Africa","ETH","Ethiopia","Afar","2.98","3.12","3.28","Central"
"Africa","ETH","Ethiopia","Amhara","3.1","3.3","3.52","Central"
"Africa","ETH","Ethiopia","Beneshangul Gumu","4.28","4.42","4.57","Central"
"Africa","ETH","Ethiopia","Dire Dawa","2.49","2.63","2.78","Central"
"Africa","ETH","Ethiopia","Gambela","4.8","4.95","5.12","Central"
"Africa","ETH","Ethiopia","Hareri","2.31","2.45","2.62","Central"
"Africa","ETH","Ethiopia","Oromia","3.16","3.33","3.51","Central"
"Africa","ETH","Ethiopia","SNNPR","3.36","3.5","3.66","Central"
"Africa","ETH","Ethiopia","Somali","4.18","4.36","4.56","Central"
"Africa","ETH","Ethiopia","Tigray","3.18","3.35","3.54","Central"
"Africa","GAB","Gabon","Estuaire","40+","40+","40+","Central"
"Africa","GAB","Gabon","Haut-Ogooue","40+","40+","40+","Central"
"Africa","GAB","Gabon","Moyen-Ogooue","30.86","35.36","40+","Central"
"Africa","GAB","Gabon","Ngounie","40+","40+","40+","Central"
"Africa","GAB","Gabon","Nyanga","40+","40+","40+","Central"
"Africa","GAB","Gabon","Ogooue-Ivindo","40+","40+","40+","Central"
"Africa","GAB","Gabon","Ogooue-Maritime","39.51","40+","40+","Central"
"Africa","GAB","Gabon","Ogooue-lolo","40+","40+","40+","Central"
"Africa","GAB","Gabon","Woleu-Ntem","40+","40+","40+","Central"
"Africa","GHA","Ghana","Ashanti","7.64","7.8","7.96","Central"
"Africa","GHA","Ghana","Brong Ahafo","13.63","14.08","14.55","Central"
"Africa","GHA","Ghana","Central","14.27","14.76","15.28","Central"
"Africa","GHA","Ghana","Eastern","22.97","24.19","25.53","Central"
"Africa","GHA","Ghana","Greater Accra","3.74","3.78","3.84","Central"
"Africa","GHA","Ghana","Northern","11.93","12.27","12.62","Central"
"Africa","GHA","Ghana","Upper East","4.04","4.1","4.16","Central"
"Africa","GHA","Ghana","Upper West","9.61","9.83","10.06","Central"
"Africa","GHA","Ghana","Volta","13.64","14.07","14.52","Central"
"Africa","GHA","Ghana","Western","40+","40+","40+","Central"
"Africa","GIN","Guinea","Boke","15.66","16.27","16.94","Central"
"Africa","GIN","Guinea","Conakry","12.08","12.47","12.89","Central"
"Africa","GIN","Guinea","Faranah","40+","40+","40+","Central"
"Africa","GIN","Guinea","Kankan","32.12","34.52","37.3","Central"
"Africa","GIN","Guinea","Kindia","27.77","29.58","31.64","Central"
"Africa","GIN","Guinea","Labe","18.23","19.06","19.97","Central"
"Africa","GIN","Guinea","Mamou","30.84","33.05","35.6","Central"
"Africa","GIN","Guinea","Nzerekore","40+","40+","40+","Central"
"Africa","GMB","Gambia","Central River","3.11","3.21","3.32","Central"
"Africa","GMB","Gambia","Kanifing Municipal Council","3.37","3.46","3.56","Central"
"Africa","GMB","Gambia","Lower River","3.18","3.28","3.38","Central"
"Africa","GMB","Gambia","North Bank","3.19","3.28","3.38","Central"
"Africa","GMB","Gambia","Upper River","3.07","3.17","3.28","Central"
"Africa","GMB","Gambia","West Coast","3.68","3.79","3.9","Central"
"Africa","GNB","Guinea-Bissau","Bafata","4.56","4.69","4.82","Central"
"Africa","GNB","Guinea-Bissau","Biombo","4.06","4.17","4.29","Central"
"Africa","GNB","Guinea-Bissau","Bissau","3.6","3.7","3.8","Central"
"Africa","GNB","Guinea-Bissau","Bolama","3.43","3.53","3.64","Central"
"Africa","GNB","Guinea-Bissau","Cacheu","3.29","3.39","3.49","Central"
"Africa","GNB","Guinea-Bissau","Gabu","5.29","5.45","5.62","Central"
"Africa","GNB","Guinea-Bissau","Oio","3.65","3.75","3.86","Central"
"Africa","GNB","Guinea-Bissau","Quinara","5.3","5.46","5.62","Central"
"Africa","GNB","Guinea-Bissau","Tombali","5.99","6.17","6.36","Central"
"Africa","GNQ","Equatorial Guinea","Bioko Norte","15.78","16.45","17.17","Central"
"Africa","GNQ","Equatorial Guinea","Bioko Sur","15.49","16.14","16.84","Central"
"Africa","GNQ","Equatorial Guinea","Centro Sur","34.33","37.21","40+","Central"
"Africa","GNQ","Equatorial Guinea","Kie-Ntem","40+","40+","40+","Central"
"Africa","GNQ","Equatorial Guinea","Litoral","20.02","21.02","22.12","Central"
"Africa","GNQ","Equatorial Guinea","Wele-Nzas","40+","40+","40+","Central"
"Africa","KEN","Kenya","Baringo","2.27","2.34","2.41","Central"
"Africa","KEN","Kenya","Bomet","1.85","1.94","2.03","Central"
"Africa","KEN","Kenya","Bungoma","2.78","2.87","2.97","Central"
"Africa","KEN","Kenya","Busia","3.77","3.87","3.98","Central"
"Africa","KEN","Kenya","Elgeyo-Marakwet","1.82","1.91","2","Central"
"Africa","KEN","Kenya","Embu","3.1","3.17","3.24","Central"
"Africa","KEN","Kenya","Garissa","3.8","3.89","3.98","Central"
"Africa","KEN","Kenya","Homa Bay","2.61","2.7","2.8","Central"
"Africa","KEN","Kenya","Isiolo","2.9","2.96","3.03","Central"
"Africa","KEN","Kenya","Kajiado","2.77","2.83","2.9","Central"
"Africa","KEN","Kenya","Kakamega","2.68","2.77","2.86","Central"
"Africa","KEN","Kenya","Kericho","1.85","1.93","2.02","Central"
"Africa","KEN","Kenya","Kiambu","2.15","2.25","2.35","Central"
"Africa","KEN","Kenya","Kilifi","6.84","7.06","7.29","Central"
"Africa","KEN","Kenya","Kirinyaga","3.14","3.22","3.3","Central"
"Africa","KEN","Kenya","Kisii","1.98","2.05","2.13","Central"
"Africa","KEN","Kenya","Kisumu","2.57","2.66","2.77","Central"
"Africa","KEN","Kenya","Kitui","3.34","3.41","3.49","Central"
"Africa","KEN","Kenya","Kwale","6.04","6.22","6.41","Central"
"Africa","KEN","Kenya","Laikipia","2.14","2.24","2.34","Central"
"Africa","KEN","Kenya","Lamu","6.78","6.99","7.22","Central"
"Africa","KEN","Kenya","Machakos","3.03","3.1","3.18","Central"
"Africa","KEN","Kenya","Makueni","3.71","3.81","3.9","Central"
"Africa","KEN","Kenya","Mandera","4.3","4.41","4.52","Central"
"Africa","KEN","Kenya","Marsabit","3.2","3.27","3.35","Central"
"Africa","KEN","Kenya","Meru","3.11","3.19","3.27","Central"
"Africa","KEN","Kenya","Migori","2.54","2.64","2.74","Central"
"Africa","KEN","Kenya","Mombasa","4.41","4.53","4.65","Central"
"Africa","KEN","Kenya","Murang'a","2.75","2.82","2.9","Central"
"Africa","KEN","Kenya","Nairobi","1.76","1.93","2.12","Central"
"Africa","KEN","Kenya","Nakuru","1.8","1.89","1.99","Central"
"Africa","KEN","Kenya","Nandi","1.83","1.92","2.01","Central"
"Africa","KEN","Kenya","Narok","1.8","1.89","1.99","Central"
"Africa","KEN","Kenya","Nyamira","1.99","2.05","2.13","Central"
"Africa","KEN","Kenya","Nyandarua","1.74","1.91","2.12","Central"
"Africa","KEN","Kenya","Nyeri","2.38","2.46","2.54","Central"
"Africa","KEN","Kenya","Samburu","2.46","2.52","2.59","Central"
"Africa","KEN","Kenya","Siaya","4.47","4.6","4.74","Central"
"Africa","KEN","Kenya","Taita Taveta","4.22","4.33","4.44","Central"
"Africa","KEN","Kenya","Tana River","4.8","4.93","5.06","Central"
"Africa","KEN","Kenya","Tharaka-Nithi","3.07","3.14","3.21","Central"
"Africa","KEN","Kenya","Trans Nzoia","2.12","2.18","2.24","Central"
"Africa","KEN","Kenya","Turkana","2.47","2.53","2.59","Central"
"Africa","KEN","Kenya","Uasin Gishu","1.8","1.89","1.99","Central"
"Africa","KEN","Kenya","Vihiga","2.67","2.77","2.86","Central"
"Africa","KEN","Kenya","Wajir","3.36","3.44","3.52","Central"
"Africa","KEN","Kenya","West Pokot","2.45","2.51","2.56","Central"
"Africa","LBR","Liberia","Bomi","40+","40+","40+","Central"
"Africa","LBR","Liberia","Bong","40+","40+","40+","Central"
"Africa","LBR","Liberia","Gbapolu","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Bassa","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Cape Mount","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Gedeh","40+","40+","40+","Central"
"Africa","LBR","Liberia","Grand Kru","40+","40+","40+","Central"
"Africa","LBR","Liberia","Lofa","40+","40+","40+","Central"
"Africa","LBR","Liberia","Margibi","40+","40+","40+","Central"
"Africa","LBR","Liberia","Maryland","40+","40+","40+","Central"
"Africa","LBR","Liberia","Montserrado","34.63","37.58","40+","Central"
"Africa","LBR","Liberia","Nimba","40+","40+","40+","Central"
"Africa","LBR","Liberia","River Cess","40+","40+","40+","Central"
"Africa","LBR","Liberia","River Gee","40+","40+","40+","Central"
"Africa","LBR","Liberia","Sinoe","40+","40+","40+","Central"
"Africa","MDG","Madagascar","Alaotra Mangoro","3.88","3.97","4.06","Central"
"Africa","MDG","Madagascar","Amoron I Mania","2.98","3.05","3.13","Central"
"Africa","MDG","Madagascar","Analamanga","2.9","2.96","3.02","Central"
"Africa","MDG","Madagascar","Analanjirofo","4.59","4.67","4.76","Central"
"Africa","MDG","Madagascar","Androy","2.99","3.06","3.13","Central"
"Africa","MDG","Madagascar","Anosy","3.4","3.46","3.53","Central"
"Africa","MDG","Madagascar","Atsimo Andrefana","5","5.12","5.23","Central"
"Africa","MDG","Madagascar","Atsimo Atsinanana","4.78","4.87","4.97","Central"
"Africa","MDG","Madagascar","Atsinanana","4.06","4.13","4.2","Central"
"Africa","MDG","Madagascar","Betsiboka","3.27","3.32","3.38","Central"
"Africa","MDG","Madagascar","Boeny","3.86","3.93","4.01","Central"
"Africa","MDG","Madagascar","Bongolava","2.86","2.9","2.95","Central"
"Africa","MDG","Madagascar","Diana","2.5","2.54","2.58","Central"
"Africa","MDG","Madagascar","Haute Matsiatra","2.96","3.02","3.08","Central"
"Africa","MDG","Madagascar","Ihorombe","3.96","4.05","4.13","Central"
"Africa","MDG","Madagascar","Itasy","2.41","2.46","2.5","Central"
"Africa","MDG","Madagascar","Melaky","3.49","3.54","3.6","Central"
"Africa","MDG","Madagascar","Menabe","3.36","3.41","3.47","Central"
"Africa","MDG","Madagascar","Sava","3.82","3.89","3.96","Central"
"Africa","MDG","Madagascar","Sofia","4.36","4.46","4.55","Central"
"Africa","MDG","Madagascar","Vakinankaratra","2.33","2.4","2.47","Central"
"Africa","MDG","Madagascar","Vatovavy Fitovinany","4.24","4.33","4.42","Central"
"Africa","MLI","Mali","Bamako","11.52","11.92","12.34","Central"
"Africa","MLI","Mali","Gao","8.08","8.34","8.61","Central"
"Africa","MLI","Mali","Kayes","10.73","11.09","11.47","Central"
"Africa","MLI","Mali","Kidal","4.32","4.43","4.55","Central"
"Africa","MLI","Mali","Koulikoro","25.91","27.54","29.39","Central"
"Africa","MLI","Mali","Mopti","12.06","12.52","13.01","Central"
"Africa","MLI","Mali","Segou","17.25","18.03","18.88","Central"
"Africa","MLI","Mali","Sikasso","37.96","40+","40+","Central"
"Africa","MLI","Mali","Tombouctou","4.74","4.86","4.99","Central"
"Africa","MOZ","Mozambique","Cabo Delgado","40+","40+","40+","Central"
"Africa","MOZ","Mozambique","Gaza","6.72","6.84","6.96","Central"
"Africa","MOZ","Mozambique","Inhambane","17.18","17.84","18.54","Central"
"Africa","MOZ","Mozambique","Manica","23.07","24.25","25.54","Central"
"Africa","MOZ","Mozambique","Maputo","4.39","4.46","4.53","Central"
"Africa","MOZ","Mozambique","Nampula","36.38","39.37","40+","Central"
"Africa","MOZ","Mozambique","Niassa","32.15","34.45","37.1","Central"
"Africa","MOZ","Mozambique","Sofala","19.85","20.74","21.7","Central"
"Africa","MOZ","Mozambique","Tete","8.5","8.68","8.86","Central"
"Africa","MOZ","Mozambique","Zambezia","40+","40+","40+","Central"
"Africa","MRT","Mauritania","Assaba","5.54","5.73","5.93","Central"
"Africa","MRT","Mauritania","Brakna","4.81","4.95","5.09","Central"
"Africa","MRT","Mauritania","Gorgol","4.94","5.13","5.33","Central"
"Africa","MRT","Mauritania","Guidimakha","5.36","5.61","5.88","Central"
"Africa","MRT","Mauritania","Hodh Ech Chargi","5.98","6.2","6.43","Central"
"Africa","MRT","Mauritania","Hodh El Gharbi","7.22","7.53","7.86","Central"
"Africa","MRT","Mauritania","Nouakchott","3.87","3.99","4.12","Central"
"Africa","MRT","Mauritania","Tagant","7","7.31","7.65","Central"
"Africa","MRT","Mauritania","Trarza","4.04","4.15","4.27","Central"
"Africa","MWI","Malawi","Central Region","6.94","7.06","7.19","Central"
"Africa","MWI","Malawi","Northern Region","4.39","4.45","4.51","Central"
"Africa","MWI","Malawi","Southern Region","10.31","10.57","10.85","Central"
"Africa","NAM","Namibia","Erongo","1.18","1.26","1.35","Central"
"Africa","NAM","Namibia","Kavango","1.39","1.46","1.53","Central"
"Africa","NAM","Namibia","Khomas","1.34","1.45","1.57","Central"
"Africa","NAM","Namibia","Kunene","1.45","1.53","1.61","Central"
"Africa","NAM","Namibia","Ohangwena","1.31","1.38","1.45","Central"
"Africa","NAM","Namibia","Omaheke","1.38","1.45","1.54","Central"
"Africa","NAM","Namibia","Omusati","1.25","1.3","1.35","Central"
"Africa","NAM","Namibia","Oshana","1.22","1.28","1.34","Central"
"Africa","NAM","Namibia","Oshikoto","1.39","1.46","1.54","Central"
"Africa","NAM","Namibia","Otjozondjupa","1.49","1.55","1.62","Central"
"Africa","NAM","Namibia","Zambezi","1.33","1.39","1.46","Central"
"Africa","NER","Niger","Agadez","6.76","6.96","7.18","Central"
"Africa","NER","Niger","Diffa","16.64","17.37","18.16","Central"
"Africa","NER","Niger","Dosso","40+","40+","40+","Central"
"Africa","NER","Niger","Maradi","17.7","18.5","19.38","Central"
"Africa","NER","Niger","Niamey","17.24","18.01","18.86","Central"
"Africa","NER","Niger","Tahoua","15.39","16.03","16.72","Central"
"Africa","NER","Niger","Tillabery","24.01","25.47","27.13","Central"
"Africa","NER","Niger","Zinder","23.74","25.12","26.68","Central"
"Africa","NGA","Nigeria","Abia","40+","40+","40+","Central"
"Africa","NGA","Nigeria","Abuja","19.81","20.72","21.71","Central"
"Africa","NGA","Nigeria","Adamawa","19.24","20.12","21.08","Central"
"Africa","NGA","Nigeria","Akwa Ibom","40+","40+","40+","Central"
"Africa","NGA","Nigeria","Anambra","8.68","8.87","9.08","Central"
"Africa","NGA","Nigeria","Bauchi","40+","40+","40+","Central"
"Africa","NGA","Nigeria","Bayelsa","25.19","26.67","28.34","Central"
"Africa","NGA","Nigeria","Benue","17.93","18.68","19.49","Central"
"Africa","NGA","Nigeria","Borno","14.2","14.7","15.24","Central"
"Africa","NGA","Nigeria","Cross River","40+","40+","40+","Central"
"Africa","NGA","Nigeria","Delta","17.94","18.72","19.57","Central"
"Africa","NGA","Nigeria","Ebonyi","40+","40+","40+","Central"
"Africa","NGA","Nigeria","Edo","26.11","27.7","29.5","Central"
